Degree, Betweenness
1, 0.0
21, 0.0021099560433069436
16, 0.001159019862642981
1, 0.0
9, 0.0001813576346052321
17, 0.0006722823367470471
7, 0.00022084982087480992
6, 4.957136584583133e-05
1, 0.0
8, 0.0002490796544311585
8, 0.0005875333654870173
15, 0.0007886890229706864
21, 0.002537366533178883
12, 0.0006719650877101584
20, 0.0027346971080247275
15, 0.001409298161208561
4, 0.00044914863007982373
4, 0.000787419613696174
6, 0.0002129271883935612
29, 0.005557990332027024
2, 7.811371482729521e-07
5, 8.952761724268178e-05
12, 0.000439817173184567
14, 0.0007350837765925716
11, 0.001961919498861642
21, 0.0023502815891002916
11, 0.0003084799618356132
5, 6.789187988434693e-05
4, 0.0004337083315078405
8, 0.0003056539042006704
2, 4.5315794842543586e-06
3, 2.1773797648959815e-05
8, 0.0010240088629808889
9, 0.0010131418987413337
35, 0.004155500545786721
31, 0.003578417450037278
3, 1.684388229340556e-05
10, 0.0011173045705579162
1, 0.0
1, 0.0
1, 0.0
1, 0.0
5, 0.0002077918704257701
5, 0.00011658384919270024
16, 0.0013625264115643724
23, 0.002701279810676289
74, 0.015740917138982267
17, 0.0016004445937533162
8, 0.00021716646094284862
28, 0.0041305938130901405
22, 0.0025525102977015375
14, 0.0011582732062691418
9, 0.0004113402776505737
5, 0.00012764132768879646
5, 6.266313718516857e-05
14, 0.0005268137594862748
9, 0.0003924540664188463
15, 0.001430109473936436
10, 0.0009150507202934369
5, 0.0004940430904420705
15, 0.0012313266910078623
5, 0.00023035178596911973
8, 0.0005301551463249392
18, 0.001768598610543734
64, 0.013782786211594952
10, 0.0008555886810801724
48, 0.006932365367346096
27, 0.0023318234230206955
65, 0.013332875524864916
22, 0.002126732450296857
30, 0.0037971288882560393
5, 5.028011158011738e-05
9, 0.0008346259441559683
7, 0.0003594258534166801
7, 0.0006030371015993935
12, 0.0009450665159293613
1, 0.0
1, 0.0
2, 9.532329557914903e-06
1, 0.0
4, 3.985477682292029e-05
31, 0.003814932740856831
1, 0.0
13, 0.0007122734785671385
4, 1.809439498837574e-05
19, 0.00141935607648908
40, 0.005570088991303209
26, 0.002784547325659612
1, 0.0
2, 0.0
26, 0.0034456795163747135
1, 0.0
17, 0.001489658748880609
12, 0.0006852238115338122
10, 0.0006303383172040839
1, 0.0
2, 9.49149796075288e-06
31, 0.0032524131061835108
12, 0.0009981215869552464
7, 0.00033230216418253457
13, 0.000829540508532731
